age,S,S_new,Sgrad,H,H_new,Hgrad,dH,population,C,Cdot,L,SL,W,dW,Y,A,Sav,discount,Wgrad,Wacc,Z,zc,uc,ul,V,v,WTP,WTP_H,WTP_S,WTP_W,q
30.0,0.9770409824315789,0.9770409824315789,0.0,0.8590319999999999,0.8590319999999999,0.0,-0.0007014605035858477,0.0,50497.124729085335,0.01642485940370326,2436.7905454097436,0.5547896882482343,25.82329253338581,0.035861728867102455,40367.21503683867,-187165.9354932803,-10129.909692246663,0.5520708889799112,0.0,0.0,6589.683997199478,0.058098263663099094,1.0860911375106477e-7,2.8046449161855206e-6,1.5407955526909748e7,514799.3137047447,0.0,0.0,0.0,0.0,0.0
31.0,0.9758529426097043,0.9758529426097043,0.0,0.858429,0.858429,0.0,-0.0007019528958175123,0.0,51212.5369095244,0.014167384465496235,2358.9490260917423,0.5509094938760386,26.632020480690834,0.03131777042991144,43704.50314698236,-191131.50227837422,-7508.033762542043,0.5412459695881482,0.0,0.0,6513.306614982737,0.05711617390543966,1.0865677794752634e-7,2.893749535664397e-6,1.5209513451817436e7,515865.33849227085,0.0,0.0,0.0,0.0,0.0
32.0,0.9746268868277271,0.9746268868277271,0.0,0.857826,0.857826,0.0,-0.0007024459798073226,2.210826e7,51847.387636798936,0.012396392867553152,2291.650352265157,0.5474634854563235,27.37033125137111,0.027722672082487212,46758.0957516658,-193763.52873986567,-5089.291885133134,0.5306333035177924,0.0,0.0,6446.296092291867,0.05626482834116403,1.0871053264376428e-7,2.9754432889728197e-6,1.500637499509726e7,516843.50650981424,0.0,0.0,0.0,0.0,0.0
33.0,0.9733629604674554,0.9733629604674554,0.0,0.8562628800000001,0.8562628800000001,0.0,-0.0018221877163899416,0.0,52377.699150528315,0.010228316949048829,2231.0238743909235,0.5443707015963933,28.049511322235038,0.024814462953564192,49618.91586403526,-195160.49762796133,-2758.7832864930533,0.5202287289390121,0.0,0.0,6382.0521313829695,0.05551694675706149,1.0888926148470452e-7,3.0542905728850302e-6,1.4798513289146477e7,517168.7925683557,0.0,0.0,0.0,0.0,0.0
34.0,0.9720497299194623,0.9720497299194623,0.0,0.8546997599999999,0.8546997599999999,0.0,-0.0018255141458428513,0.0,52852.38337281073,0.009062716193741605,2177.172272984964,0.5415703235744365,28.678333850131448,0.02241830599729339,52275.662106613476,-195446.42031069423,-576.7212661972517,0.5100281656264825,0.0,0.0,6323.963707163022,0.05485263768621558,1.090720467788806e-7,3.1280045712418916e-6,1.4586651235418327e7,517427.7982559144,0.0,0.0,0.0,0.0,0.0
35.0,0.9706873965850917,0.9706873965850917,0.0,0.85313664,0.85313664,0.0,-0.0018288527423944965,0.0,53280.115873106464,0.008092965217454564,2128.875287430078,0.5390155919148986,29.263753617997523,0.020413311698140767,54756.13257719263,-194730.00534172854,1476.0167040861634,0.5000276133592965,0.0,0.0,6270.970611342809,0.054257008041682854,1.0925811237783671e-7,3.197302481392499e-6,1.4370748593409672e7,517627.8210155564,0.0,0.0,0.0,0.0,0.0
36.0,0.9692761693142409,0.9692761693142409,0.0,0.85157352,0.85157352,0.0,-0.0018322035729235928,0.0,53667.72764866968,0.007274979966003852,2085.200335812106,0.5366698405800713,29.81137723835839,0.018713375854287947,57082.81512498727,-193107.28685331997,3415.087476317589,0.49022315035225145,0.0,0.0,6222.254387808577,0.05371865446451713,1.0944690429247452e-7,3.2627629514334626e-6,1.4150756168472383e7,517774.96224453946,0.0,0.0,0.0,0.0,0.0
37.0,0.9678162643519775,0.9678162643519775,0.0,0.8500103999999999,0.8500103999999999,0.0,-0.001835566704798464,2.1740081e7,54020.68790234017,0.006576769114971771,2045.4208654588308,0.5345038262556912,30.325790557674406,0.01725560396633133,59274.157462496,-190663.67185958967,5253.469560155827,0.48061093171789354,0.0,0.0,6177.171526612148,0.05322867630635414,1.0963801773882347e-7,3.324859563106151e-6,1.3926616830446053e7,517874.3899735599,0.0,0.0,0.0,0.0,0.0
38.0,0.9663079052832922,0.9663079052832922,0.0,0.84795732,0.84795732,0.0,-0.002415358682670153,0.0,54322.680641598556,0.005590316432184797,2008.1939039235265,0.5324938789734078,30.81079233598282,0.01599304649242453,61369.12399975687,-187455.34231358193,7046.443358158314,0.4711871879587191,0.0,0.0,6132.864329927467,0.052780009745527344,1.0989411349453615e-7,3.3859247098270805e-6,1.3698266283854121e7,517637.8110132989,0.0,0.0,0.0,0.0,0.0
39.0,0.9646914103397838,0.9646914103397838,0.0,0.84590424,0.84590424,0.0,-0.0024212067654537615,0.0,54597.80208372181,0.005064577794649049,1973.8465577016723,0.5306205901493959,31.269564661920796,0.014889987928099832,63356.93607892097,-183551.94388476145,8759.133995199161,0.4619482234889403,0.0,0.0,6091.279699985885,0.05236696646561124,1.1015256226240758e-7,3.4444226683406107e-6,1.346676902112201e7,517362.45379931055,0.0,0.0,0.0,0.0,0.0
40.0,0.9629673177099902,0.9629673177099902,0.0,0.8438511599999999,0.8438511599999999,0.0,-0.002427083235804611,0.0,54849.12040527964,0.004603084958849606,1941.9994438030608,0.5288678619560057,31.704799604984807,0.013918804043793654,65248.49522117123,-179016.58238861637,10399.374815891591,0.4528904151852356,0.0,0.0,6052.073651308557,0.05198490655588092,1.104131908453139e-7,3.50062808949762e-6,1.3232042952906415e7,517051.6077687606,0.0,0.0,0.0,0.0,0.0
41.0,0.9611362016515086,0.9611362016515086,0.0,0.84179808,0.84179808,0.0,-0.002432988300922558,0.0,55079.21475155128,0.004195041681096671,1912.340050425414,0.5272222055082735,32.118794934743164,0.013057812536789122,67053.12181386238,-173906.6662097056,11973.907062311104,0.4440102109659172,0.0,0.0,6014.960917337137,0.05163000179432461,1.1067586511771773e-7,3.554775415941269e-6,1.2993999717292828e7,516708.157404489,0.0,0.0,0.0,0.0,0.0
42.0,0.9591986721721405,0.9591986721721405,0.0,0.839745,0.839745,0.0,-0.002438922170029231,1.99077e7,55290.27279949763,0.003831900089686921,1884.6082912103118,0.5256722140472619,32.51352755228984,0.012289770470799552,68778.846607619,-168274.6047214331,13488.573808121364,0.435304128397958,0.0,0.0,5979.702586030437,0.051299061203283654,1.1094048024033268e-7,3.6070663609583226e-6,1.2752544914813716e7,516334.6476336172,0.0,0.0,0.0,0.0,0.0
43.0,0.9571553746910966,0.9571553746910966,0.0,0.8377303800000001,0.8377303800000001,0.0,-0.0023990854366502403,0.0,55485.85349143926,0.003537343587557844,1858.6422484822463,0.5242081615463642,32.890710585327916,0.011600803155901042,70430.77806481898,-162169.84206231165,14944.924573379722,0.4267687533313314,0.0,0.0,5946.277702222188,0.05098940039433046,1.1120187841791997e-7,3.6575087995886277e-6,1.2507578278370805e7,515956.20117635955,0.0,0.0,0.0,0.0,0.0
44.0,0.9549289087736771,0.9549289087736771,0.0,0.83571576,0.83571576,0.0,-0.0024048548889919422,0.0,55665.89985280861,0.003244905683880779,1834.1991185094942,0.5228216927454657,33.25183832297011,0.010979627110983927,72016.86075106845,-155636.93073467663,16350.960898259844,0.41840073856012877,0.0,0.0,5914.332372457452,0.05069874227295991,1.1146501906630978e-7,3.7064167926597126e-6,1.2259972784712091e7,515551.91698428517,0.0,0.0,0.0,0.0,0.0
45.0,0.9525205370038068,0.9525205370038068,0.0,0.8337011400000001,0.8337011400000001,0.0,-0.002410652157618718,0.0,55831.808320613694,0.0029804326929731718,1811.121069307331,0.5215055808587343,33.59822197161122,0.010416977409691938,73542.44018239531,-148717.01709300926,17710.631861781614,0.4101968025099302,0.0,0.0,5883.719162606901,0.05042514057461532,1.1172984979622465e-7,3.753924294308335e-6,1.2009598007670423e7,515123.59997274354,0.0,0.0,0.0,0.0,0.0
46.0,0.9499316261900931,0.9499316261900931,0.0,0.8316865200000001,0.8316865200000001,0.0,-0.002416477444183376,0.0,55984.79738671556,0.0027401775207303736,1789.2724481180078,0.5202535360731811,33.93101839383404,0.009905179580753301,75012.23722666358,-141448.18221463804,19027.43983994802,0.4021537279509119,0.0,0.0,5854.3107207039275,0.050166920272770574,1.1199632882869252e-7,3.80014949352825e-6,1.1756317071887705e7,514672.8734292961,0.0,0.0,0.0,0.0,0.0
47.0,0.9471636460726917,0.9471636460726917,0.0,0.8296719,0.8296719,0.0,-0.00242233095229207,2.0640874e7,56125.936271031744,0.0025210216148728085,1768.5359186412145,0.519060052652051,34.25125342059454,0.009437825385715306,76430.44174957396,-133865.73554464252,20304.505478542218,0.39426836073618815,0.0,0.0,5825.996364891192,0.04992263062569672,1.1226442286079062e-7,3.845197197521726e-6,1.1499986582831655e7,514201.2029157918,0.0,0.0,0.0,0.0,0.0
48.0,0.9442181679320986,0.9442181679320986,0.0,0.8270507400000001,0.8270507400000001,0.0,-0.0031592729607931762,0.0,56228.81379490438,0.0018329765293506883,1747.9590403762495,0.5179202857223971,34.559840921730455,0.009009524333213769,77830.17731381801,-125981.75990911828,21601.363518913633,0.38653760856489033,0.0,0.0,5795.859777172846,0.04969100780898464,1.1261623408436465e-7,3.89199913516e-6,1.1240456524328055e7,513351.01118677226,0.0,0.0,0.0,0.0,0.0
49.0,0.9409506133385236,0.9409506133385236,0.0,0.82442958,0.82442958,0.0,-0.0031692855990916855,0.0,56321.35777340037,0.0016458461818801059,1728.316679315027,0.516829951131583,34.857598528498755,0.00861571114990512,79185.4251763237,-117828.8638588744,22864.067402923327,0.3789584397695003,0.0,0.0,5766.646326108903,0.04947094490163062,1.1297054677157615e-7,3.937881964908592e-6,1.09796436993366e7,512483.1437556768,0.0,0.0,0.0,0.0,0.0
50.0,0.9373642764291266,0.9373642764291266,0.0,0.82180842,0.82180842,0.0,-0.0031793619049913413,0.0,56404.32432395863,0.001473092159675306,1709.529204262042,0.515785243408354,35.145260689596526,0.008252495101249873,80499.19321811812,-109437.6579601017,24094.86889415949,0.37152788212696103,0.0,0.0,5738.279876490237,0.04926146757278364,1.1332735591444422e-7,3.98291946687583e-6,1.0717351855834225e7,511598.6801119492,0.0,0.0,0.0,0.0,0.0
51.0,0.933462776588099,0.933462776588099,0.0,0.81918726,0.81918726,0.0,-0.0031895024876965987,0.0,56478.3894042427,0.0013131099640282529,1691.5262694465855,0.514782768061903,35.42348958559247,0.007916540965601772,81774.19515287268,-100836.8992859188,25295.80574862998,0.3642430216930991,0.0,0.0,5710.692899550629,0.04906171423083015,1.1368666051664117e-7,4.027178234832023e-6,1.045337731137021e7,510698.6078418226,0.0,0.0,0.0,0.0,0.0
52.0,0.9292500523564249,0.9292500523564249,0.0,0.8165661,0.8165661,0.0,-0.003199707964208344,2.0833261e7,56544.15963345838,0.0011645202688931409,1674.2454615344518,0.5138194853319332,35.69288430995739,0.0076049741997889116,83012.88767480916,-92053.61915252378,26468.728041350776,0.357101001659901,0.0,0.0,5683.825248875386,0.048870919697008734,1.1404846296600893e-7,4.070718594374216e-6,1.018750857715773e7,509783.83289962437,0.0,0.0,0.0,0.0,0.0
53.0,0.9247303548007731,0.9247303548007731,0.0,0.81259466,0.81259466,0.0,-0.004863586671060601,0.0,56539.84678680623,-7.62739543766662e-5,1655.8056724670064,0.5128926631559018,35.95398863690154,0.007315304772702501,84283.1362148103,-83071.80709997319,27743.28942800408,0.35009902123519704,0.0,0.0,5651.392544128352,0.048688401686177496,1.1460202893921069e-7,4.1204000462462426e-6,9.919525948485825e6,508060.54688070423,0.0,0.0,0.0,0.0,0.0
54.0,0.919791635373394,0.919791635373394,0.0,0.80862322,0.80862322,0.0,-0.004887356754227314,0.0,56527.721668928454,-0.00021445261292443252,1638.0050125621879,0.5119998376097574,36.207297629273405,0.00704536553454541,85521.45550901277,-73918.36732544363,28993.733840084315,0.34323433454431085,0.0,0.0,5619.589166085175,0.04851354954083359,1.1516120526847719e-7,4.169676034501601e-6,9.651239208343333e6,506325.97742959874,0.0,0.0,0.0,0.0,0.0
55.0,0.9144406426783629,0.9144406426783629,0.0,0.80465178,0.80465178,0.0,-0.004911360324280494,0.0,56508.24903661555,-0.000344479341073586,1620.7972156709743,0.5111387794498629,36.453263288356865,0.0067932619993323635,86729.70551353772,-64618.82738587049,30221.45647692217,0.3365042495532459,0.0,0.0,5588.369923852573,0.048345814786970955,1.1572605907656025e-7,4.2185925008417916e-6,9.382394645977972e6,504580.8068197618,0.0,0.0,0.0,0.0,0.0
56.0,0.9086846823364143,0.9086846823364143,0.0,0.80068034,0.80068034,0.0,-0.004935600838414908,0.0,56481.85139653382,-0.0004671466649873086,1604.1406127535163,0.5103074656677323,36.69229940758182,0.006557331159465869,87909.58997531349,-55197.399668169164,31427.738578779667,0.32990612701298616,0.0,0.0,5557.693967941494,0.0481847031730168,1.1629666069186376e-7,4.267191894207816e-6,9.112730333717922e6,502825.66791385046,0.0,0.0,0.0,0.0,0.0
57.0,0.9025316003394867,0.9025316003394867,0.0,0.7967089,0.7967089,0.0,-0.004960081822416093,2.2224684e7,56448.913902419685,-0.0005831518142508435,1587.9975568080847,0.5095040551881712,36.92478576107427,0.006336107500649258,89062.6734700492,-45677.03702442543,32613.75956762951,0.32343737942449624,0.0,0.0,5527.524259806946,0.04802976792380934,1.1687308345771768e-7,4.315513567912377e-6,8.841975453175392e6,501061.1489694465,0.0,0.0,0.0,0.0,0.0
58.0,0.8959897651977088,0.8959897651977088,0.0,0.7916145200000001,0.7916145200000001,0.0,-0.006394280269744638,0.0,56356.74640470018,-0.0016327594518263456,1570.8554669098287,0.5087268680115978,37.15107173351979,0.0061282947966098235,90245.32279992041,-36048.808008534805,33888.57639522023,0.3170954700240159,0.0,0.0,5492.65750843222,0.047880603996011774,1.1762126360501628e-7,4.369756001577199e-6,8.56984957666404e6,498631.4533165454,0.0,0.0,0.0,0.0,0.0
59.0,0.8888989616896545,0.8888989616896545,0.0,0.78652014,0.78652014,0.0,-0.006435430214190695,0.0,56258.23468747025,-0.0017480022093985473,1554.1748566000097,0.5079743672345985,37.37147947844575,0.005932742573536388,91404.10415443937,-26336.631723141974,35145.86946696912,0.31087791178825086,0.0,0.0,5458.232960022428,0.04773684316358643,1.1837925276722748e-7,4.424007815464183e-6,8.298314798118655e6,496195.2326276519,0.0,0.0,0.0,0.0,0.0
60.0,0.8812726084251102,0.8812726084251102,0.0,0.78142576,0.78142576,0.0,-0.0064771132243353164,0.0,56153.68341103564,-0.0018584172968706867,1537.926500804732,0.5072451434878871,37.58630667658381,0.00574842637048831,92540.24960104315,-16563.336022410047,36386.56619000751,0.3047822664590695,0.0,0.0,5424.221393688994,0.04759814979495853,1.1914723286107593e-7,4.478304433982743e-6,8.027030265924239e6,493752.9578556986,0.0,0.0,0.0,0.0,0.0
61.0,0.8731250961639491,0.8731250961639491,0.0,0.77633138,0.77633138,0.0,-0.006519339725887657,0.0,56043.372749294525,-0.0019644421352320116,1522.0836966995519,0.5065379014142922,37.79582895358305,0.00557443110338291,93654.90076083854,-6750.671048878787,37611.52801154402,0.298806143587323,0.0,0.0,5390.596005140009,0.04746421720947559,1.1992539155544649e-7,4.532679586421127e-6,7.755645086698034e6,491305.07149948785,0.0,0.0,0.0,0.0,0.0
62.0,0.864471742454764,0.864471742454764,0.0,0.771237,0.771237,0.0,-0.006562120418216335,2.0713707e7,55927.560868154134,-0.0020664687983442133,1506.6219873771463,0.5058514478760696,38.00030200634217,0.005409936980353908,94749.11749564168,3080.6776020729194,38821.556627487545,0.2929471995954147,0.0,0.0,5357.33214752727,0.047334764521350735,1.2071392233814975e-7,4.587165505219824e-6,7.483797107645944e6,488851.9900880911,0.0,0.0,0.0,0.0,0.0
63.0,0.8553287435178654,0.8553287435178654,0.0,0.7648493000000001,0.7648493000000001,0.0,-0.008282408649999786,0.0,55743.96123412511,-0.0032828113935068686,1489.8478432552263,0.5051846816344308,38.19996347911119,0.005254207525395452,95887.72071466253,12942.11649119441,40143.75948053742,0.28720313685824966,0.0,0.0,5318.441708827693,0.047209533895687085,1.2171752340224644e-7,4.6496049487336755e-6,7.211111620855831e6,485644.2507430411,0.0,0.0,0.0,0.0,0.0
64.0,0.8455238261617772,0.8455238261617772,0.0,0.7584616,0.7584616,0.0,-0.008351579847167417,0.0,55554.72736017536,-0.0033946972866705115,1473.421583630241,0.5045365842874935,38.39503462388883,0.005106579352734542,97008.06577648711,22811.14422235778,41453.33841631175,0.28157170280220556,0.0,0.0,5279.859071955581,0.04708828815434076,1.2273810292330977e-7,4.7125337114109094e-6,6.939526817345174e6,482434.5443048886,0.0,0.0,0.0,0.0,0.0
65.0,0.8350813836903892,0.8350813836903892,0.0,0.7520739000000001,0.7520739000000001,0.0,-0.008421916152379878,0.0,55360.06760904533,-0.0035039277552026756,1457.3232954785267,0.5039062122880605,38.58572177420824,0.004966453401783434,98111.01588242626,32666.297653392186,42750.948273380935,0.27605068902177016,0.0,0.0,5241.563608706063,0.046970808679994924,1.2377608630834363e-7,4.775989628594131e-6,6.668593002591652e6,479223.2330403683,0.0,0.0,0.0,0.0,0.0
66.0,0.8240272477385283,0.8240272477385283,0.0,0.7456862,0.7456862,0.0,-0.008493447252989509,0.0,47527.25257926481,-0.1414885380035321,2238.9585613827876,0.5527844303204271,26.238290806461603,-0.32,46206.717388667916,32371.8011007255,-1320.5351905968928,0.27063793041350015,0.0,0.0,6120.044304989324,0.0575875724302674,1.2028097012968513e-7,3.155967072746e-6,6.397846715898617e6,464956.4739048951,0.0,0.0,0.0,0.0,0.0
67.0,0.8123885814159817,0.8123885814159817,0.0,0.7392985000000001,0.7392985000000001,0.0,-0.008566203853577934,1.7540315e7,46845.354172767584,-0.014347524199089186,2270.072869285248,0.5551391389652323,25.75160949036128,-0.018548514447460522,44548.407916947464,31876.689461330203,-2296.9462558201194,0.2653313043269609,0.0,0.0,6127.389041534267,0.05818795936218008,1.213165198915932e-7,3.1240956449779543e-6,6.138245410709874e6,460126.29116320977,0.0,0.0,0.0,0.0,0.0
68.0,0.8001937676770315,0.8001937676770315,0.0,0.7321310200000001,0.7321310200000001,0.0,-0.009694974357448314,0.0,46128.20939074459,-0.015308770628099802,2300.6755030684117,0.5575384268557068,25.26448642869898,-0.018916218104527677,42932.56069068384,31211.504356514448,-3195.648700060752,0.2601287297323146,0.0,0.0,6131.099809695759,0.058809481285587654,1.225010382560484e-7,3.0949258185214687e-6,5.879945719936306e6,454819.3344873367,0.0,0.0,0.0,0.0,0.0
69.0,0.7868410735095205,0.7868410735095205,0.0,0.7249635400000001,0.7249635400000001,0.0,-0.009789887061471597,0.0,45409.497870031904,-0.0155807374750794,2332.3486674001238,0.5599814422682974,24.777407681862236,-0.019279186545563456,41320.07693902797,30390.894014166774,-4089.420931003937,0.25502816640423,0.0,0.0,6135.460342037417,0.059452681429121156,1.237088349773124e-7,3.065184238081088e-6,5.627534603902244e6,449527.24436378,0.0,0.0,0.0,0.0,0.0
70.0,0.7723926319078231,0.7723926319078231,0.0,0.71779606,0.71779606,0.0,-0.009886676507897369,0.0,44689.5878564418,-0.015853732090378662,2365.1043063793068,0.5624672712086692,24.290852804454637,-0.01963703724194565,39713.01064437703,29429.819976349256,-4976.577212064774,0.2500276141217941,0.0,0.0,6140.463262569081,0.060118111984948604,1.249406114383649e-7,3.034914001747883e-6,5.380364953175494e6,444251.19775353535,0.0,0.0,0.0,0.0,0.0
